x,y,huevos_predichos,categoria
219060.69057034393,2323478.1608498963,16.81066419809463,MUY BAJO
219310.69057034393,2323478.1608498963,17.397121891741605,MUY BAJO
219560.69057034393,2323478.1608498963,18.033040340410004,MUY BAJO
219810.69057034393,2323478.1608498963,18.87925561454118,MUY BAJO
220060.69057034393,2323478.1608498963,19.930671349554814,MUY BAJO
220310.69057034393,2323478.1608498963,20.7963294017256,MUY BAJO
220560.69057034393,2323478.1608498963,21.40541123126694,BAJO
220810.69057034393,2323478.1608498963,22.514300366504468,BAJO
221060.69057034393,2323478.1608498963,24.059388314641332,BAJO
221310.69057034393,2323478.1608498963,26.30586891057657,BAJO
221560.69057034393,2323478.1608498963,30.78640670128662,MEDIO
221810.69057034393,2323478.1608498963,44.939740711526646,MUY ALTO
222060.69057034393,2323478.1608498963,50.20850823231147,MUY ALTO
222310.69057034393,2323478.1608498963,37.33701659272904,ALTO
222560.69057034393,2323478.1608498963,29.213167847203675,MEDIO
222810.69057034393,2323478.1608498963,27.158235268163097,MEDIO
223060.69057034393,2323478.1608498963,21.93777253672039,BAJO
223310.69057034393,2323478.1608498963,27.050014569235262,MEDIO
223560.69057034393,2323478.1608498963,28.698273284103223,MEDIO
223810.69057034393,2323478.1608498963,32.85389669616512,MEDIO
224060.69057034393,2323478.1608498963,31.24900276125715,MEDIO
224310.69057034393,2323478.1608498963,25.44040781167984,BAJO
224560.69057034393,2323478.1608498963,23.272758132512326,BAJO
224810.69057034393,2323478.1608498963,20.319106828068236,MUY BAJO
225060.69057034393,2323478.1608498963,17.544653458987703,MUY BAJO
225310.69057034393,2323478.1608498963,18.149109279166268,MUY BAJO
225560.69057034393,2323478.1608498963,17.576553035886132,MUY BAJO
225810.69057034393,2323478.1608498963,21.613309394550452,BAJO
226060.69057034393,2323478.1608498963,21.926028689841022,BAJO
226310.69057034393,2323478.1608498963,21.39523964541635,BAJO
226560.69057034393,2323478.1608498963,17.249157869881657,MUY BAJO
226810.69057034393,2323478.1608498963,31.400362825483118,MEDIO
227060.69057034393,2323478.1608498963,28.229986142215928,MEDIO
227310.69057034393,2323478.1608498963,20.518119168391355,MUY BAJO
227560.69057034393,2323478.1608498963,28.969391564724507,MEDIO
227810.69057034393,2323478.1608498963,42.36955174253325,MUY ALTO
228060.69057034393,2323478.1608498963,38.8416192194019,ALTO
228310.69057034393,2323478.1608498963,37.32344682337252,ALTO
228560.69057034393,2323478.1608498963,30.521962763051942,MEDIO
228810.69057034393,2323478.1608498963,35.21640700263665,ALTO
229060.69057034393,2323478.1608498963,29.24792938717918,MEDIO
229310.69057034393,2323478.1608498963,29.588250269060726,MEDIO
229560.69057034393,2323478.1608498963,30.81208251750443,MEDIO
229810.69057034393,2323478.1608498963,33.535256566614706,MEDIO
230060.69057034393,2323478.1608498963,28.667379793575765,MEDIO
230310.69057034393,2323478.1608498963,30.464345766703115,MEDIO
230560.69057034393,2323478.1608498963,27.965510320264077,MEDIO
230810.69057034393,2323478.1608498963,29.743336174214047,MEDIO
231060.69057034393,2323478.1608498963,33.93533959514989,MEDIO
231310.69057034393,2323478.1608498963,32.72511997854148,MEDIO
231560.69057034393,2323478.1608498963,40.28964546110618,ALTO
231810.69057034393,2323478.1608498963,25.81037913946526,BAJO
232060.69057034393,2323478.1608498963,29.471742274228905,MEDIO
232310.69057034393,2323478.1608498963,34.06983571235713,MEDIO
232560.69057034393,2323478.1608498963,24.046623280479515,BAJO
232810.69057034393,2323478.1608498963,30.788871820297775,MEDIO
233060.69057034393,2323478.1608498963,26.0460779590787,BAJO
233310.69057034393,2323478.1608498963,28.445052427999524,MEDIO
233560.69057034393,2323478.1608498963,26.710870712751746,BAJO
233810.69057034393,2323478.1608498963,25.27668465363331,BAJO
234060.69057034393,2323478.1608498963,24.643782594548412,BAJO
234310.69057034393,2323478.1608498963,24.02369348143235,BAJO
234560.69057034393,2323478.1608498963,23.650687172912573,BAJO
234810.69057034393,2323478.1608498963,23.311973469607814,BAJO
235060.69057034393,2323478.1608498963,23.24532245382961,BAJO
236060.69057034393,2323478.1608498963,22.083146062509936,BAJO
236310.69057034393,2323478.1608498963,21.33384227707256,BAJO
236560.69057034393,2323478.1608498963,24.031789784770783,BAJO
236810.69057034393,2323478.1608498963,22.415300804619772,BAJO
237060.69057034393,2323478.1608498963,22.16568410841529,BAJO
237310.69057034393,2323478.1608498963,27.758254847521375,MEDIO
217310.69057034393,2323728.1608498963,6.725366063969448,MUY BAJO
217560.69057034393,2323728.1608498963,7.758481054962525,MUY BAJO
217810.69057034393,2323728.1608498963,11.039305157494832,MUY BAJO
218060.69057034393,2323728.1608498963,14.971733982268104,MUY BAJO
218310.69057034393,2323728.1608498963,17.04893320201838,MUY BAJO
218560.69057034393,2323728.1608498963,16.905027687288865,MUY BAJO
218810.69057034393,2323728.1608498963,17.28727914764042,MUY BAJO
219060.69057034393,2323728.1608498963,17.90052375379615,MUY BAJO
219310.69057034393,2323728.1608498963,18.783494210443383,MUY BAJO
219560.69057034393,2323728.1608498963,19.18809817020608,MUY BAJO
219810.69057034393,2323728.1608498963,19.47975621712131,MUY BAJO
220060.69057034393,2323728.1608498963,20.6893928258952,MUY BAJO
220310.69057034393,2323728.1608498963,21.286252446175464,BAJO
220560.69057034393,2323728.1608498963,21.938091897886213,BAJO
220810.69057034393,2323728.1608498963,22.948715798702786,BAJO
221060.69057034393,2323728.1608498963,24.490015708118296,BAJO
221310.69057034393,2323728.1608498963,26.375870847819215,BAJO
221560.69057034393,2323728.1608498963,29.37478181977279,MEDIO
221810.69057034393,2323728.1608498963,33.02113747378615,MEDIO
222060.69057034393,2323728.1608498963,32.9358641818188,MEDIO
222310.69057034393,2323728.1608498963,31.197136759701305,MEDIO
222560.69057034393,2323728.1608498963,30.03938876934967,MEDIO
222810.69057034393,2323728.1608498963,39.121529094682224,ALTO
223060.69057034393,2323728.1608498963,26.53913216056908,BAJO
223310.69057034393,2323728.1608498963,25.64434157586353,BAJO
223560.69057034393,2323728.1608498963,25.618004566784123,BAJO
223810.69057034393,2323728.1608498963,26.633503574535492,BAJO
224060.69057034393,2323728.1608498963,25.802595331648465,BAJO
224310.69057034393,2323728.1608498963,21.007481322288545,MUY BAJO
224560.69057034393,2323728.1608498963,10.882678465466999,MUY BAJO
224810.69057034393,2323728.1608498963,21.49168666643579,BAJO
225060.69057034393,2323728.1608498963,23.243576840910464,BAJO
225310.69057034393,2323728.1608498963,25.537498755438598,BAJO
225560.69057034393,2323728.1608498963,22.55188450495526,BAJO
225810.69057034393,2323728.1608498963,22.90830077165761,BAJO
226060.69057034393,2323728.1608498963,21.999990398915088,BAJO
226310.69057034393,2323728.1608498963,22.375990302592257,BAJO
226560.69057034393,2323728.1608498963,29.130167364054316,MEDIO
226810.69057034393,2323728.1608498963,31.1542026384507,MEDIO
227060.69057034393,2323728.1608498963,32.16300113988899,MEDIO
227310.69057034393,2323728.1608498963,27.915220504326268,MEDIO
227560.69057034393,2323728.1608498963,32.49276603608334,MEDIO
227810.69057034393,2323728.1608498963,28.88784477920749,MEDIO
228060.69057034393,2323728.1608498963,35.61110007788737,ALTO
228310.69057034393,2323728.1608498963,28.330244161582076,MEDIO
228560.69057034393,2323728.1608498963,26.688930249874357,BAJO
228810.69057034393,2323728.1608498963,27.909218282976155,MEDIO
229060.69057034393,2323728.1608498963,28.226598313887127,MEDIO
229310.69057034393,2323728.1608498963,28.68658970146612,MEDIO
229560.69057034393,2323728.1608498963,32.4976912229387,MEDIO
229810.69057034393,2323728.1608498963,31.742680515590305,MEDIO
230060.69057034393,2323728.1608498963,32.738003734406405,MEDIO
230310.69057034393,2323728.1608498963,36.56393048828283,ALTO
230560.69057034393,2323728.1608498963,33.59073739059527,MEDIO
230810.69057034393,2323728.1608498963,30.438933680480577,MEDIO
231060.69057034393,2323728.1608498963,32.76428678841985,MEDIO
231310.69057034393,2323728.1608498963,53.68401742385125,MUY ALTO
231560.69057034393,2323728.1608498963,43.953590096591675,MUY ALTO
231810.69057034393,2323728.1608498963,28.863322241939624,MEDIO
232060.69057034393,2323728.1608498963,29.40994724266966,MEDIO
232310.69057034393,2323728.1608498963,33.761246070266964,MEDIO
232560.69057034393,2323728.1608498963,26.7998428313254,BAJO
232810.69057034393,2323728.1608498963,35.93451116190326,ALTO
233060.69057034393,2323728.1608498963,36.04418592673494,ALTO
233310.69057034393,2323728.1608498963,32.31891551118728,MEDIO
233560.69057034393,2323728.1608498963,30.05730584663209,MEDIO
233810.69057034393,2323728.1608498963,26.27108147865988,BAJO
234060.69057034393,2323728.1608498963,24.608686860585603,BAJO
234310.69057034393,2323728.1608498963,23.75800799894451,BAJO
234560.69057034393,2323728.1608498963,23.319501123388054,BAJO
234810.69057034393,2323728.1608498963,22.923101014834806,BAJO
235060.69057034393,2323728.1608498963,22.490151539781092,BAJO
236560.69057034393,2323728.1608498963,22.342751667870616,BAJO
236810.69057034393,2323728.1608498963,21.720902039195895,BAJO
237060.69057034393,2323728.1608498963,21.242240265967055,BAJO
237310.69057034393,2323728.1608498963,25.73554956457256,BAJO
217560.69057034393,2323978.1608498963,8.38932707696694,MUY BAJO
217810.69057034393,2323978.1608498963,10.500634118688325,MUY BAJO
218060.69057034393,2323978.1608498963,15.350202169127764,MUY BAJO
218310.69057034393,2323978.1608498963,18.278170673428694,MUY BAJO
218560.69057034393,2323978.1608498963,18.224654145001686,MUY BAJO
218810.69057034393,2323978.1608498963,18.024117568446695,MUY BAJO
219060.69057034393,2323978.1608498963,18.86034360295927,MUY BAJO
219310.69057034393,2323978.1608498963,19.700906400223424,MUY BAJO
219560.69057034393,2323978.1608498963,19.91708821412545,MUY BAJO
219810.69057034393,2323978.1608498963,20.233977282907333,MUY BAJO
220060.69057034393,2323978.1608498963,21.10743179588036,MUY BAJO
220310.69057034393,2323978.1608498963,21.783105242240737,BAJO
220560.69057034393,2323978.1608498963,22.449020641658866,BAJO
220810.69057034393,2323978.1608498963,23.415724823402606,BAJO
221060.69057034393,2323978.1608498963,24.579344231782077,BAJO
221310.69057034393,2323978.1608498963,25.81243432255578,BAJO
221560.69057034393,2323978.1608498963,27.39224365037065,MEDIO
221810.69057034393,2323978.1608498963,28.8400650689877,MEDIO
222060.69057034393,2323978.1608498963,29.975439199088964,MEDIO
222310.69057034393,2323978.1608498963,25.099104133561266,BAJO
222560.69057034393,2323978.1608498963,28.04304538612636,MEDIO
222810.69057034393,2323978.1608498963,25.75923864962364,BAJO
223060.69057034393,2323978.1608498963,26.720517827928738,BAJO
223310.69057034393,2323978.1608498963,23.65590037741677,BAJO
223560.69057034393,2323978.1608498963,20.718640019252252,MUY BAJO
223810.69057034393,2323978.1608498963,18.675951866666107,MUY BAJO
224060.69057034393,2323978.1608498963,20.970683221443405,MUY BAJO
224310.69057034393,2323978.1608498963,15.471748666171182,MUY BAJO
224560.69057034393,2323978.1608498963,20.498453279130572,MUY BAJO
224810.69057034393,2323978.1608498963,21.94872201716398,BAJO
225060.69057034393,2323978.1608498963,22.653950144424073,BAJO
225310.69057034393,2323978.1608498963,23.977732859153456,BAJO
225560.69057034393,2323978.1608498963,24.688591677629596,BAJO
225810.69057034393,2323978.1608498963,24.795513988587974,BAJO
226060.69057034393,2323978.1608498963,24.55493530512367,BAJO
226310.69057034393,2323978.1608498963,16.855837828712744,MUY BAJO
226560.69057034393,2323978.1608498963,34.108274886832575,MEDIO
226810.69057034393,2323978.1608498963,67.89565607677282,MUY ALTO
227060.69057034393,2323978.1608498963,32.275664050807485,MEDIO
227310.69057034393,2323978.1608498963,31.34211476492262,MEDIO
227560.69057034393,2323978.1608498963,25.33022839008542,BAJO
227810.69057034393,2323978.1608498963,11.38034720339904,MUY BAJO
228060.69057034393,2323978.1608498963,23.113205425528704,BAJO
228310.69057034393,2323978.1608498963,19.675325449437928,MUY BAJO
228560.69057034393,2323978.1608498963,18.07536055946865,MUY BAJO
228810.69057034393,2323978.1608498963,25.341782990082095,BAJO
229060.69057034393,2323978.1608498963,28.597104630907968,MEDIO
229310.69057034393,2323978.1608498963,38.6401034309736,ALTO
229560.69057034393,2323978.1608498963,27.89790695089059,MEDIO
229810.69057034393,2323978.1608498963,25.239183534593977,BAJO
230060.69057034393,2323978.1608498963,29.059227799422377,MEDIO
230310.69057034393,2323978.1608498963,26.600181598901553,BAJO
230560.69057034393,2323978.1608498963,28.190470083203007,MEDIO
230810.69057034393,2323978.1608498963,28.340787979550782,MEDIO
231060.69057034393,2323978.1608498963,28.18328282266437,MEDIO
231310.69057034393,2323978.1608498963,29.330280330262365,MEDIO
231560.69057034393,2323978.1608498963,32.35197316346947,MEDIO
231810.69057034393,2323978.1608498963,29.730732144715976,MEDIO
232060.69057034393,2323978.1608498963,25.847333156427112,BAJO
232310.69057034393,2323978.1608498963,13.760969621679033,MUY BAJO
232560.69057034393,2323978.1608498963,20.000486989463177,MUY BAJO
232810.69057034393,2323978.1608498963,29.982900328719975,MEDIO
233060.69057034393,2323978.1608498963,28.792143235291263,MEDIO
233310.69057034393,2323978.1608498963,31.212053300890243,MEDIO
233560.69057034393,2323978.1608498963,31.322495134057174,MEDIO
233810.69057034393,2323978.1608498963,26.549252292513312,BAJO
234060.69057034393,2323978.1608498963,24.316685732688796,BAJO
234310.69057034393,2323978.1608498963,23.30827408535484,BAJO
234560.69057034393,2323978.1608498963,22.823232866082897,BAJO
234810.69057034393,2323978.1608498963,22.185291118082105,BAJO
235060.69057034393,2323978.1608498963,22.039744064661647,BAJO
235310.69057034393,2323978.1608498963,22.095459728413868,BAJO
235560.69057034393,2323978.1608498963,21.199933000917873,BAJO
236560.69057034393,2323978.1608498963,20.558026201785264,MUY BAJO
236810.69057034393,2323978.1608498963,20.86682233854734,MUY BAJO
237060.69057034393,2323978.1608498963,21.15720565207306,MUY BAJO
237310.69057034393,2323978.1608498963,25.338123969300618,BAJO
217560.69057034393,2324228.1608498963,4.9842686825868405,MUY BAJO
217810.69057034393,2324228.1608498963,7.110547850279793,MUY BAJO
218060.69057034393,2324228.1608498963,16.99883195043132,MUY BAJO
218310.69057034393,2324228.1608498963,20.75660703200662,MUY BAJO
218560.69057034393,2324228.1608498963,19.440669388711598,MUY BAJO
218810.69057034393,2324228.1608498963,19.34842320270902,MUY BAJO
219060.69057034393,2324228.1608498963,19.86007993742162,MUY BAJO
219310.69057034393,2324228.1608498963,20.608800478087876,MUY BAJO
219560.69057034393,2324228.1608498963,21.115228685136824,MUY BAJO
219810.69057034393,2324228.1608498963,20.80693454788563,MUY BAJO
220060.69057034393,2324228.1608498963,21.49853233882167,BAJO
220310.69057034393,2324228.1608498963,22.153752278028396,BAJO
220560.69057034393,2324228.1608498963,22.698648590453345,BAJO
220810.69057034393,2324228.1608498963,23.558677155234214,BAJO
221060.69057034393,2324228.1608498963,24.4854739194663,BAJO
221310.69057034393,2324228.1608498963,25.27985344967273,BAJO
221560.69057034393,2324228.1608498963,26.118397190376616,BAJO
221810.69057034393,2324228.1608498963,26.708721927030535,BAJO
222060.69057034393,2324228.1608498963,26.762939888695612,BAJO
222310.69057034393,2324228.1608498963,25.168646111565216,BAJO
222560.69057034393,2324228.1608498963,26.205185407037014,BAJO
222810.69057034393,2324228.1608498963,23.086223109022157,BAJO
223060.69057034393,2324228.1608498963,25.34914953420676,BAJO
223310.69057034393,2324228.1608498963,15.957933676620101,MUY BAJO
223560.69057034393,2324228.1608498963,17.24163210363561,MUY BAJO
223810.69057034393,2324228.1608498963,17.969982394461216,MUY BAJO
224060.69057034393,2324228.1608498963,23.567999697829332,BAJO
224310.69057034393,2324228.1608498963,22.20176622619657,BAJO
224560.69057034393,2324228.1608498963,23.795089339853444,BAJO
224810.69057034393,2324228.1608498963,26.62571600860742,BAJO
225060.69057034393,2324228.1608498963,25.302935830595462,BAJO
225310.69057034393,2324228.1608498963,22.884247649802315,BAJO
225560.69057034393,2324228.1608498963,38.43506282926844,ALTO
225810.69057034393,2324228.1608498963,27.26628186496744,MEDIO
226060.69057034393,2324228.1608498963,27.278518330247007,MEDIO
226310.69057034393,2324228.1608498963,29.16119413522857,MEDIO
226560.69057034393,2324228.1608498963,41.988965299265246,ALTO
226810.69057034393,2324228.1608498963,32.454156388905524,MEDIO
227060.69057034393,2324228.1608498963,33.632948527548514,MEDIO
227310.69057034393,2324228.1608498963,30.14958800811605,MEDIO
227560.69057034393,2324228.1608498963,26.729684078160076,BAJO
227810.69057034393,2324228.1608498963,21.89839716642828,BAJO
228060.69057034393,2324228.1608498963,22.992226077523924,BAJO
228310.69057034393,2324228.1608498963,24.688280528544638,BAJO
228560.69057034393,2324228.1608498963,21.29394891544958,BAJO
228810.69057034393,2324228.1608498963,24.192143170199984,BAJO
229060.69057034393,2324228.1608498963,26.687930935315986,BAJO
229310.69057034393,2324228.1608498963,24.88291174815631,BAJO
229560.69057034393,2324228.1608498963,25.529409676388138,BAJO
229810.69057034393,2324228.1608498963,25.38956138770003,BAJO
230060.69057034393,2324228.1608498963,25.53267733352675,BAJO
230310.69057034393,2324228.1608498963,25.18003015264818,BAJO
230560.69057034393,2324228.1608498963,26.758414751617465,BAJO
230810.69057034393,2324228.1608498963,29.848268650507332,MEDIO
231060.69057034393,2324228.1608498963,26.403256022113357,BAJO
231310.69057034393,2324228.1608498963,28.068398166433504,MEDIO
231560.69057034393,2324228.1608498963,26.667969056385914,BAJO
231810.69057034393,2324228.1608498963,27.328489909094134,MEDIO
232060.69057034393,2324228.1608498963,29.00084680527417,MEDIO
232310.69057034393,2324228.1608498963,30.0112540596814,MEDIO
232560.69057034393,2324228.1608498963,24.245029313190344,BAJO
232810.69057034393,2324228.1608498963,24.851238356066805,BAJO
233060.69057034393,2324228.1608498963,28.929647957843617,MEDIO
233310.69057034393,2324228.1608498963,33.2179587102287,MEDIO
233560.69057034393,2324228.1608498963,33.716809276906595,MEDIO
233810.69057034393,2324228.1608498963,25.558612177859573,BAJO
234060.69057034393,2324228.1608498963,23.366468740143294,BAJO
234310.69057034393,2324228.1608498963,22.400495819840934,BAJO
234560.69057034393,2324228.1608498963,21.953391345085926,BAJO
234810.69057034393,2324228.1608498963,21.64435171057158,BAJO
235060.69057034393,2324228.1608498963,21.55862984856397,BAJO
235310.69057034393,2324228.1608498963,20.89635236607821,MUY BAJO
235560.69057034393,2324228.1608498963,20.710069641320445,MUY BAJO
217810.69057034393,2324478.1608498963,4.985169809871202,MUY BAJO
218060.69057034393,2324478.1608498963,7.927414999910945,MUY BAJO
218310.69057034393,2324478.1608498963,23.969247829093433,BAJO
218560.69057034393,2324478.1608498963,21.229453481599784,BAJO
218810.69057034393,2324478.1608498963,20.90301213817459,MUY BAJO
219060.69057034393,2324478.1608498963,21.27194971384055,BAJO
219310.69057034393,2324478.1608498963,21.40274117286402,BAJO
219560.69057034393,2324478.1608498963,22.134255254582577,BAJO
219810.69057034393,2324478.1608498963,21.44238085026008,BAJO
220060.69057034393,2324478.1608498963,21.844882340961963,BAJO
220310.69057034393,2324478.1608498963,22.524449184745944,BAJO
220560.69057034393,2324478.1608498963,22.99506243075425,BAJO
220810.69057034393,2324478.1608498963,23.44745858568134,BAJO
221060.69057034393,2324478.1608498963,24.21312355451048,BAJO
221310.69057034393,2324478.1608498963,24.953192531143337,BAJO
221560.69057034393,2324478.1608498963,25.414864453561563,BAJO
221810.69057034393,2324478.1608498963,25.648086655090836,BAJO
222060.69057034393,2324478.1608498963,25.907905610302166,BAJO
222310.69057034393,2324478.1608498963,25.979894849377256,BAJO
222560.69057034393,2324478.1608498963,26.02841273859219,BAJO
222810.69057034393,2324478.1608498963,25.76952532235359,BAJO
223060.69057034393,2324478.1608498963,29.12443719852651,MEDIO
223310.69057034393,2324478.1608498963,21.883633973551976,BAJO
223560.69057034393,2324478.1608498963,17.141767100511107,MUY BAJO
223810.69057034393,2324478.1608498963,26.5763717838271,BAJO
224060.69057034393,2324478.1608498963,20.259454762842143,MUY BAJO
224310.69057034393,2324478.1608498963,32.2275737027292,MEDIO
224560.69057034393,2324478.1608498963,30.442735852707074,MEDIO
224810.69057034393,2324478.1608498963,31.017130671640537,MEDIO
225060.69057034393,2324478.1608498963,29.727923356056333,MEDIO
225310.69057034393,2324478.1608498963,34.405737958934054,MEDIO
225560.69057034393,2324478.1608498963,30.473288069635533,MEDIO
225810.69057034393,2324478.1608498963,28.82986550334462,MEDIO
226060.69057034393,2324478.1608498963,31.696219722682738,MEDIO
226310.69057034393,2324478.1608498963,25.573165154722673,BAJO
226560.69057034393,2324478.1608498963,33.7075987344839,MEDIO
226810.69057034393,2324478.1608498963,31.217016219869386,MEDIO
227060.69057034393,2324478.1608498963,34.79059574810328,ALTO
227310.69057034393,2324478.1608498963,31.248696934267766,MEDIO
227560.69057034393,2324478.1608498963,15.994260764157081,MUY BAJO
227810.69057034393,2324478.1608498963,19.76240894196112,MUY BAJO
228060.69057034393,2324478.1608498963,22.589985679548775,BAJO
228310.69057034393,2324478.1608498963,26.085731577155865,BAJO
228560.69057034393,2324478.1608498963,24.153447205220786,BAJO
228810.69057034393,2324478.1608498963,23.03154194226206,BAJO
229060.69057034393,2324478.1608498963,21.550927598650514,BAJO
229310.69057034393,2324478.1608498963,20.32182298405788,MUY BAJO
229560.69057034393,2324478.1608498963,23.057460942301844,BAJO
229810.69057034393,2324478.1608498963,23.601915455632785,BAJO
230060.69057034393,2324478.1608498963,26.318518235685076,BAJO
230310.69057034393,2324478.1608498963,23.28637314503713,BAJO
230560.69057034393,2324478.1608498963,22.420354721070858,BAJO
230810.69057034393,2324478.1608498963,22.988426140092628,BAJO
231060.69057034393,2324478.1608498963,18.170528521083085,MUY BAJO
231310.69057034393,2324478.1608498963,18.98833126170161,MUY BAJO
231560.69057034393,2324478.1608498963,27.448203020732194,MEDIO
231810.69057034393,2324478.1608498963,29.708398438519183,MEDIO
232060.69057034393,2324478.1608498963,25.107229383942634,BAJO
232310.69057034393,2324478.1608498963,28.138541823727575,MEDIO
232560.69057034393,2324478.1608498963,22.52687487580142,BAJO
232810.69057034393,2324478.1608498963,22.05531121181278,BAJO
233060.69057034393,2324478.1608498963,32.5821925662762,MEDIO
233310.69057034393,2324478.1608498963,24.676178658738976,BAJO
233560.69057034393,2324478.1608498963,24.27297139974522,BAJO
233810.69057034393,2324478.1608498963,22.472829053892873,BAJO
234060.69057034393,2324478.1608498963,21.581268664439,BAJO
234310.69057034393,2324478.1608498963,21.174617502467296,MUY BAJO
234560.69057034393,2324478.1608498963,21.013888996179915,MUY BAJO
234810.69057034393,2324478.1608498963,20.968781904101906,MUY BAJO
235060.69057034393,2324478.1608498963,20.78502041307991,MUY BAJO
235310.69057034393,2324478.1608498963,20.29279230528896,MUY BAJO
235560.69057034393,2324478.1608498963,20.104266064113908,MUY BAJO
218060.69057034393,2324728.1608498963,4.986320879413989,MUY BAJO
218310.69057034393,2324728.1608498963,23.376098090931183,BAJO
218560.69057034393,2324728.1608498963,24.680697774288653,BAJO
218810.69057034393,2324728.1608498963,22.498655047908464,BAJO
219060.69057034393,2324728.1608498963,23.63306277024207,BAJO
219310.69057034393,2324728.1608498963,23.084372532916653,BAJO
219560.69057034393,2324728.1608498963,22.761062175658278,BAJO
219810.69057034393,2324728.1608498963,21.975068173377966,BAJO
220060.69057034393,2324728.1608498963,22.303262215232426,BAJO
220310.69057034393,2324728.1608498963,22.625276259375447,BAJO
220560.69057034393,2324728.1608498963,23.182551885675757,BAJO
220810.69057034393,2324728.1608498963,23.416353457206604,BAJO
221060.69057034393,2324728.1608498963,24.178194057785387,BAJO
221310.69057034393,2324728.1608498963,24.567976461142877,BAJO
221560.69057034393,2324728.1608498963,25.026554555025534,BAJO
221810.69057034393,2324728.1608498963,25.212831991500263,BAJO
222060.69057034393,2324728.1608498963,25.551884135484876,BAJO
222560.69057034393,2324728.1608498963,27.49738445641788,MEDIO
222810.69057034393,2324728.1608498963,25.880580354589387,BAJO
223060.69057034393,2324728.1608498963,26.212124963610524,BAJO
223310.69057034393,2324728.1608498963,18.968454168412066,MUY BAJO
223560.69057034393,2324728.1608498963,22.038132238310737,BAJO
223810.69057034393,2324728.1608498963,20.476817685498727,MUY BAJO
224060.69057034393,2324728.1608498963,43.9418220109864,MUY ALTO
224310.69057034393,2324728.1608498963,35.13059726479456,ALTO
224560.69057034393,2324728.1608498963,63.00317146579337,MUY ALTO
224810.69057034393,2324728.1608498963,42.09828872024266,MUY ALTO
225060.69057034393,2324728.1608498963,29.823176917823336,MEDIO
225310.69057034393,2324728.1608498963,35.808820511913446,ALTO
225560.69057034393,2324728.1608498963,26.674607468087153,BAJO
225810.69057034393,2324728.1608498963,19.360354314737478,MUY BAJO
226060.69057034393,2324728.1608498963,34.468163069871814,MEDIO
226310.69057034393,2324728.1608498963,91.16542652379567,MUY ALTO
226560.69057034393,2324728.1608498963,11.39428100508761,MUY BAJO
226810.69057034393,2324728.1608498963,24.53340934562439,BAJO
227060.69057034393,2324728.1608498963,23.460645307447688,BAJO
227310.69057034393,2324728.1608498963,20.695497180269715,MUY BAJO
227560.69057034393,2324728.1608498963,21.91839540542405,BAJO
227810.69057034393,2324728.1608498963,23.87546913303553,BAJO
228060.69057034393,2324728.1608498963,23.848243007836604,BAJO
228310.69057034393,2324728.1608498963,9.662606240284978,MUY BAJO
228560.69057034393,2324728.1608498963,24.9207148408074,BAJO
228810.69057034393,2324728.1608498963,24.0708812682616,BAJO
229060.69057034393,2324728.1608498963,18.953250164881844,MUY BAJO
229310.69057034393,2324728.1608498963,19.935449534955254,MUY BAJO
229560.69057034393,2324728.1608498963,16.923353057972033,MUY BAJO
229810.69057034393,2324728.1608498963,20.06653349649252,MUY BAJO
230060.69057034393,2324728.1608498963,21.896228593290477,BAJO
230310.69057034393,2324728.1608498963,19.517245942272247,MUY BAJO
230560.69057034393,2324728.1608498963,16.105723998453623,MUY BAJO
230810.69057034393,2324728.1608498963,17.753341457498816,MUY BAJO
231060.69057034393,2324728.1608498963,19.39936447769998,MUY BAJO
231310.69057034393,2324728.1608498963,19.65682088305418,MUY BAJO
231560.69057034393,2324728.1608498963,21.327903526800878,BAJO
231810.69057034393,2324728.1608498963,22.014147787857688,BAJO
232060.69057034393,2324728.1608498963,19.223532186707814,MUY BAJO
232310.69057034393,2324728.1608498963,15.969267045253337,MUY BAJO
232560.69057034393,2324728.1608498963,19.93940357618738,MUY BAJO
232810.69057034393,2324728.1608498963,24.07054837851871,BAJO
233060.69057034393,2324728.1608498963,20.845117621005404,MUY BAJO
233310.69057034393,2324728.1608498963,16.21849477557351,MUY BAJO
233560.69057034393,2324728.1608498963,18.002109576379524,MUY BAJO
233810.69057034393,2324728.1608498963,19.16253461767522,MUY BAJO
234060.69057034393,2324728.1608498963,19.57431701301274,MUY BAJO
234310.69057034393,2324728.1608498963,19.793585736101218,MUY BAJO
234560.69057034393,2324728.1608498963,19.947351418627385,MUY BAJO
234810.69057034393,2324728.1608498963,20.104536685688394,MUY BAJO
235060.69057034393,2324728.1608498963,19.958323364784956,MUY BAJO
235310.69057034393,2324728.1608498963,19.708601846066752,MUY BAJO
235560.69057034393,2324728.1608498963,19.564174977681002,MUY BAJO
218310.69057034393,2324978.1608498963,29.911555248456924,MEDIO
218560.69057034393,2324978.1608498963,29.264282345617794,MEDIO
218810.69057034393,2324978.1608498963,25.903315002935695,BAJO
219060.69057034393,2324978.1608498963,25.351948574598808,BAJO
219310.69057034393,2324978.1608498963,25.0072489907558,BAJO
219560.69057034393,2324978.1608498963,24.046082186682465,BAJO
219810.69057034393,2324978.1608498963,22.799000488869027,BAJO
220060.69057034393,2324978.1608498963,22.344636866885445,BAJO
220310.69057034393,2324978.1608498963,22.79176279206301,BAJO
220560.69057034393,2324978.1608498963,23.34978196213597,BAJO
220810.69057034393,2324978.1608498963,23.471266864241436,BAJO
